Timestamp,IP,UserAgent,Status,Method_DELETE,Method_GET,Method_POST,Method_PUT
1684354812.0,48.10.13.194,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hak-TW) AppleWebKit/533.48.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.48.6",500,False,True,False,False
1693141462.0,156.91.222.160,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/23.0.877.0 Safari/532.2",404,True,False,False,False
1680806770.0,140.99.233.214,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/20.0.883.0 Safari/535.0",201,False,True,False,False
1689347042.0,157.12.208.59,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; shs-CA) AppleWebKit/532.38.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.38.1",404,False,False,True,False
1695808715.0,177.101.190.101,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),500,False,False,True,False
1681805445.0,7.121.40.41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),404,False,True,False,False
1695023314.0,164.56.21.102,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/13.1q4781.0 Mobile/42C346 Safari/531.2",201,False,False,True,False
1686821784.0,30.140.25.163,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0),200,False,True,False,False
1675060852.0,164.152.68.152,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/52.0.844.0 Mobile/72X253 Safari/535.2",500,True,False,False,False
1691730475.0,152.125.138.192,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/31.0.809.0 Safari/536.2",404,False,True,False,False
1681674944.0,129.76.118.10,Opera/8.44.(Windows 98; xh-ZA) Presto/2.9.161 Version/10.00,404,False,False,False,True
1688144229.0,116.224.140.189,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.31.1 (KHTML, like Gecko) Version/5.1 Safari/534.31.1",201,True,False,False,False
1690693541.0,124.44.60.225,Mozilla/5.0 (Windows NT 5.2; fa-IR; rv:1.9.2.20) Gecko/6291-12-12 01:13:32 Firefox/3.8,500,False,False,True,False
1678355776.0,25.94.212.75,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8867-12-26 06:20:17 Firefox/10.0,201,False,True,False,False
1680408407.0,3.178.13.116,Mozilla/5.0 (Android 5.0.1; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,200,False,False,False,True
1677444634.0,31.67.2.198,Opera/9.93.(Windows 98; lo-LA) Presto/2.9.165 Version/12.00,200,True,False,False,False
1676333098.0,123.206.211.186,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/40.0.835.0 Safari/533.1",200,False,True,False,False
1688733474.0,134.57.205.10,Mozilla/5.0 (Windows NT 5.1; sc-IT; rv:1.9.1.20) Gecko/5771-10-11 08:45:21 Firefox/8.0,200,True,False,False,False
1687031421.0,201.210.115.121,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/25.0.817.0 Safari/531.2",201,False,False,True,False
1677369893.0,173.43.164.88,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.6c9244.0 Mobile/26G635 Safari/536.2",200,False,False,False,True
1694171932.0,46.141.204.160,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/58.0.854.0 Safari/532.2",200,False,False,False,True
1684375926.0,201.177.229.48,Opera/8.26.(X11; Linux i686; os-RU) Presto/2.9.163 Version/11.00,200,False,False,True,False
1681353451.0,149.247.62.215,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),500,False,False,False,True
1687960308.0,119.27.180.75,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8 rv:4.0; sl-SI) AppleWebKit/533.9.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.9.2",200,False,True,False,False
1679043224.0,183.157.108.121,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.854.0 Safari/533.0",404,True,False,False,False
1691112168.0,125.10.61.212,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/50.0.897.0 Safari/536.1",500,False,True,False,False
1681774060.0,157.206.225.50,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:4.0; zu-ZA) AppleWebKit/534.38.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.38.1",404,False,False,True,False
1673207939.0,213.244.180.53,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1 rv:3.0; sc-IT) AppleWebKit/531.14.6 (KHTML, like Gecko) Version/5.1 Safari/531.14.6",500,False,False,True,False
1686860904.0,219.20.20.211,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/37.0.876.0 Safari/533.0",201,False,False,False,True
1675777412.0,160.172.152.70,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/41.0.857.0 Mobile/73T154 Safari/534.2",500,False,False,True,False
1679754012.0,30.47.252.143,Mozilla/5.0 (Android 4.4.3; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,201,False,False,False,True
1674283561.0,102.60.167.218,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.7q6113.0 Mobile/97B349 Safari/531.1",404,False,True,False,False
1675988992.0,49.152.94.21,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/36.0.826.0 Mobile/67B233 Safari/533.0",201,False,False,True,False
1692461718.0,137.159.78.210,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:2.0; ht-HT) AppleWebKit/535.7.4 (KHTML, like Gecko) Version/4.1 Safari/535.7.4",404,False,True,False,False
1678476438.0,31.251.206.231,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/16.6p8470.0 Mobile/85A569 Safari/533.0",404,True,False,False,False
1677107540.0,73.41.19.107,Opera/9.54.(X11; Linux x86_64; wae-CH) Presto/2.9.181 Version/11.00,201,False,False,False,True
1679818596.0,176.65.144.107,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8883-06-06 22:28:37 Firefox/3.6.1,201,True,False,False,False
1681051344.0,92.234.228.127,Mozilla/5.0 (Windows NT 5.01; pl-PL; rv:1.9.0.20) Gecko/2077-11-23 12:51:35 Firefox/3.6.5,500,False,False,False,True
1683383684.0,164.234.172.212,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5 rv:6.0; bem-ZM) AppleWebKit/535.31.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.31.2",404,False,True,False,False
1675918734.0,17.69.72.39,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.835.0 Safari/535.2",200,False,False,False,True
1678171274.0,122.12.135.77,Opera/8.47.(Windows NT 10.0; nhn-MX) Presto/2.9.162 Version/11.00,404,False,False,True,False
1675969777.0,138.35.153.133,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2955-03-24 03:02:32 Firefox/11.0,500,False,True,False,False
1692820394.0,39.157.140.106,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),200,False,False,True,False
1685249514.0,26.232.9.200,Mozilla/5.0 (Windows NT 6.1; gu-IN; rv:1.9.2.20) Gecko/9679-02-27 04:38:12 Firefox/9.0,500,False,False,True,False
1690916455.0,164.33.35.237,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6; rv:1.9.2.20) Gecko/3160-07-27 23:30:44 Firefox/3.6.3,500,False,False,True,False
1687420079.0,27.197.226.233,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),200,False,True,False,False
1688130823.0,207.222.44.191,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3355-07-11 06:36:40 Firefox/3.8,500,True,False,False,False
1684539530.0,164.253.210.23,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ga-IE) AppleWebKit/532.30.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.30.5",201,False,False,True,False
1693906296.0,107.2.183.52,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.43.6 (KHTML, like Gecko) Version/5.1 Safari/532.43.6",200,False,False,False,True
1685870654.0,211.247.150.7,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.836.0 Safari/531.0",200,False,False,False,True
1682572204.0,198.101.41.10,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/27.0.861.0 Mobile/62R713 Safari/535.2",201,True,False,False,False
1677384847.0,82.143.75.178,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/23.0.882.0 Mobile/66H106 Safari/531.1",201,False,False,True,False
1691478457.0,1.43.72.167,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; li-NL) AppleWebKit/531.27.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.27.2",404,False,False,True,False
1689794821.0,85.190.0.141,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/13.0.866.0 Safari/534.0",500,False,True,False,False
1686424899.0,171.192.213.160,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),201,True,False,False,False
1676596879.0,86.79.116.100,Opera/8.23.(X11; Linux i686; kn-IN) Presto/2.9.167 Version/12.00,500,False,False,False,True
1689619893.0,194.103.70.177,Mozilla/5.0 (Android 4.0.3; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,500,False,False,True,False
1688186218.0,16.24.65.6,"Mozilla/5.0 (Windows 95) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/32.0.859.0 Safari/532.0",201,False,False,True,False
1685962306.0,199.158.155.232,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.1),404,False,False,False,True
1686684949.0,143.37.27.93,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),201,False,False,True,False
1681103120.0,99.143.201.174,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/59.0.897.0 Safari/532.0",201,True,False,False,False
1692089775.0,39.106.35.179,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/60.0.844.0 Safari/531.2",500,True,False,False,False
1683234300.0,190.175.179.174,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),200,True,False,False,False
1696159171.0,205.24.147.160,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4404-06-06 09:32:14 Firefox/3.8,404,False,False,True,False
1690373995.0,161.126.168.100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/25.0.897.0 Safari/534.2",200,False,True,False,False
1676516446.0,41.13.236.225,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/60.0.870.0 Safari/535.2",201,False,True,False,False
1678765225.0,39.14.182.178,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),201,False,False,True,False
1686582755.0,185.159.185.117,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; brx-IN) AppleWebKit/531.50.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.50.7",404,False,True,False,False
1689957238.0,155.234.167.213,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/23.0.810.0 Safari/534.1",500,False,False,False,True
1690857829.0,206.254.108.119,Mozilla/5.0 (Android 3.2.2; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,201,False,False,True,False
1684795865.0,96.229.88.211,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/63.0.812.0 Safari/533.0",404,False,False,True,False
1687977997.0,80.31.151.21,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1 rv:6.0; iu-CA) AppleWebKit/531.47.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.47.7",404,False,False,False,True
1691597584.0,195.169.130.43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5 rv:2.0; hr-HR) AppleWebKit/534.8.5 (KHTML, like Gecko) Version/5.1 Safari/534.8.5",500,True,False,False,False
1677521352.0,173.32.25.96,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1),500,False,True,False,False
1693065532.0,149.123.116.222,Opera/8.93.(X11; Linux x86_64; wa-BE) Presto/2.9.162 Version/11.00,200,False,False,False,True
1673266075.0,207.79.93.240,Opera/9.87.(Windows NT 4.0; bhb-IN) Presto/2.9.179 Version/12.00,200,False,False,True,False
1691396443.0,179.165.212.123,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/49.0.883.0 Safari/535.2",200,False,False,False,True
1673699257.0,147.27.37.165,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/43.0.803.0 Safari/532.1",500,False,False,False,True
1694983291.0,83.48.234.69,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.19.5 (KHTML, like Gecko) Version/5.1 Safari/531.19.5",404,False,True,False,False
1674163227.0,222.199.31.72,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),404,False,False,True,False
1683257327.0,31.30.49.255,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),201,True,False,False,False
1682880251.0,122.205.66.134,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/38.0.885.0 Safari/531.1",500,False,True,False,False
1695495383.0,217.251.19.166,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),404,False,True,False,False
1680639332.0,67.132.101.118,Mozilla/5.0 (Windows NT 6.1; quz-PE; rv:1.9.0.20) Gecko/9388-08-14 22:24:22 Firefox/6.0,404,True,False,False,False
1695936071.0,119.208.45.116,Mozilla/5.0 (Windows NT 4.0; sq-AL; rv:1.9.0.20) Gecko/3717-01-13 01:26:52 Firefox/3.6.11,500,True,False,False,False
1685232858.0,152.160.9.62,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),200,True,False,False,False
1673581067.0,175.148.243.149,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),200,True,False,False,False
1680587340.0,24.51.231.97,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/39.0.820.0 Mobile/76E406 Safari/531.2",404,False,False,False,True
1679866174.0,182.217.182.253,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5 rv:4.0; tcy-IN) AppleWebKit/534.39.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.39.7",201,False,False,False,True
1674954451.0,208.227.158.204,Mozilla/5.0 (Android 4.4.4; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,500,False,False,True,False
1682240265.0,95.126.219.196,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),201,False,False,False,True
1682325657.0,168.142.221.255,Opera/8.19.(Windows 98; Win 9x 4.90; my-MM) Presto/2.9.181 Version/10.00,201,False,True,False,False
1680996252.0,173.115.224.102,Mozilla/5.0 (Android 7.0; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,201,False,False,True,False
1695402096.0,206.107.81.182,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/51.0.808.0 Safari/533.1",200,False,False,True,False
1681597616.0,84.115.102.149,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/17.9e3571.0 Mobile/40L239 Safari/531.2",404,False,True,False,False
1678036116.0,8.1.213.215,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.885.0 Mobile/40V027 Safari/536.0",404,False,False,True,False
1673402295.0,172.192.74.122,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1),500,True,False,False,False
1695963391.0,52.66.46.35,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/59.0.861.0 Mobile/17T225 Safari/531.0",200,False,False,True,False
1690332544.0,18.240.150.137,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/31.0.831.0 Mobile/74A911 Safari/533.2",201,True,False,False,False
1694387056.0,59.227.24.250,Mozilla/5.0 (Windows 98; id-ID; rv:1.9.1.20) Gecko/2557-05-29 10:27:46 Firefox/3.8,201,False,True,False,False
1683397942.0,122.174.183.221,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.5.4 (KHTML, like Gecko) Version/4.0 Safari/535.5.4",500,False,False,True,False
1694680469.0,218.218.56.36,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.49.3 (KHTML, like Gecko) Version/4.0 Safari/534.49.3",404,True,False,False,False
1682824119.0,153.196.30.77,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7607-01-04 03:14:18 Firefox/10.0,500,False,False,False,True
1685697459.0,190.182.196.120,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.13.6 (KHTML, like Gecko) Version/5.1 Safari/532.13.6",500,False,False,True,False
1685630528.0,107.174.135.62,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),404,False,False,False,True
1675950500.0,72.17.135.240,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),201,False,False,True,False
1681190852.0,126.53.156.26,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),201,False,True,False,False
1690451143.0,157.15.164.111,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4; rv:1.9.4.20) Gecko/7475-07-26 13:01:05 Firefox/3.8,201,True,False,False,False
1674591182.0,45.196.204.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/21.0.866.0 Safari/536.2",500,False,False,False,True
1691718113.0,6.254.204.150,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.29.1 (KHTML, like Gecko) Version/5.0.3 Safari/535.29.1",404,False,True,False,False
1692055712.0,143.148.183.118,Mozilla/5.0 (Android 1.1; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,201,False,True,False,False
1682924765.0,2.85.26.97,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1),500,False,False,False,True
1687125530.0,63.151.55.242,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/17.3m9285.0 Mobile/64E313 Safari/535.0",404,False,True,False,False
1682640089.0,21.146.77.77,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; an-ES) AppleWebKit/534.10.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.10.1",404,False,False,True,False
1690535684.0,191.18.216.67,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),201,True,False,False,False
1681607241.0,111.81.243.220,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.13.6 (KHTML, like Gecko) Version/4.0.2 Safari/533.13.6",201,False,False,True,False
1673006083.0,211.243.13.251,Mozilla/5.0 (Android 4.0.4; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,200,False,False,True,False
1691746199.0,15.6.245.134,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0; rv:1.9.5.20) Gecko/8965-03-03 12:15:41 Firefox/3.8,200,False,True,False,False
1674876921.0,116.146.209.185,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/15.0.825.0 Safari/535.1",404,False,True,False,False
1684136020.0,98.35.165.245,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.881.0 Safari/533.1",500,True,False,False,False
1692013582.0,78.6.111.20,Opera/9.87.(Windows NT 5.1; tl-PH) Presto/2.9.178 Version/11.00,500,False,True,False,False
1672594626.0,54.64.37.166,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/56.0.812.0 Safari/531.0",404,False,False,False,True
1693110288.0,48.110.193.23,Opera/8.82.(X11; Linux i686; it-IT) Presto/2.9.187 Version/12.00,201,False,False,True,False
1683099224.0,8.65.46.239,Mozilla/5.0 (Android 2.0.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,201,False,True,False,False
1681260523.0,187.68.54.119,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/24.0.809.0 Mobile/75V159 Safari/535.0",200,True,False,False,False
1689462635.0,145.120.201.8,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),404,False,True,False,False
1675965677.0,88.245.229.242,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),500,True,False,False,False
1689137441.0,83.198.158.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/53.0.843.0 Mobile/43I375 Safari/536.1",500,False,False,True,False
1687107554.0,77.60.138.132,Opera/9.80.(X11; Linux i686; the-NP) Presto/2.9.177 Version/10.00,404,True,False,False,False
1693097672.0,195.13.14.170,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0),500,True,False,False,False
1688850659.0,37.61.105.13,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.0),200,False,True,False,False
1679591376.0,204.171.85.107,Mozilla/5.0 (Android 4.1.1; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,404,False,False,False,True
1676686884.0,91.244.200.153,Opera/9.33.(Windows 95; mt-MT) Presto/2.9.161 Version/10.00,200,True,False,False,False
1696149840.0,132.138.150.245,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/43.0.847.0 Safari/533.0",500,False,False,True,False
1678579629.0,183.66.113.209,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),404,True,False,False,False
1693691728.0,96.113.221.179,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hak-TW) AppleWebKit/532.10.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.10.2",201,False,False,True,False
1679154440.0,153.68.131.141,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/58.0.887.0 Safari/536.1",201,False,False,True,False
1688335474.0,124.131.40.142,Opera/8.43.(X11; Linux i686; rw-RW) Presto/2.9.166 Version/11.00,201,False,True,False,False
1689876906.0,26.68.42.102,Opera/8.35.(Windows NT 4.0; ne-NP) Presto/2.9.179 Version/10.00,404,True,False,False,False
1689579604.0,31.200.26.135,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; el-GR) AppleWebKit/533.15.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.15.4",201,False,True,False,False
1680356499.0,6.103.63.18,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; uk-UA) AppleWebKit/534.32.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.32.6",200,True,False,False,False
1674571708.0,144.114.213.219,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6814-12-06 08:31:33 Firefox/3.6.16,200,True,False,False,False
1691099616.0,114.1.148.144,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/21.0.873.0 Safari/535.0",404,False,False,False,True
1672787321.0,28.125.23.83,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1; rv:1.9.3.20) Gecko/7569-04-08 17:25:09 Firefox/3.8,404,False,False,False,True
1681475892.0,198.174.236.220,Opera/9.75.(X11; Linux i686; nn-NO) Presto/2.9.186 Version/11.00,404,True,False,False,False
1683143638.0,65.248.243.89,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0 Safari/532.50.2",201,False,True,False,False
1683188459.0,180.138.24.127,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.33.1 (KHTML, like Gecko) Version/4.0 Safari/533.33.1",201,False,False,False,True
1676370492.0,125.58.239.96,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_0 rv:2.0; kok-IN) AppleWebKit/531.31.4 (KHTML, like Gecko) Version/4.1 Safari/531.31.4",404,False,False,False,True
1686183419.0,146.42.6.36,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8; rv:1.9.6.20) Gecko/9111-05-14 22:25:12 Firefox/10.0,200,False,True,False,False
1676364028.0,142.107.114.101,Mozilla/5.0 (Windows NT 5.1; tr-TR; rv:1.9.0.20) Gecko/5658-09-28 04:49:22 Firefox/3.6.5,500,False,False,False,True
1695606051.0,199.191.157.78,Opera/9.27.(X11; Linux i686; ml-IN) Presto/2.9.166 Version/11.00,404,False,False,True,False
1684442574.0,202.102.49.107,Opera/8.74.(Windows NT 10.0; ia-FR) Presto/2.9.171 Version/12.00,500,False,True,False,False
1684411070.0,60.78.55.154,Opera/8.28.(Windows NT 4.0; sc-IT) Presto/2.9.163 Version/11.00,500,False,True,False,False
1672786944.0,26.203.105.16,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.5.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.5.1",500,True,False,False,False
